Match_Id,Innings_Id,Over_Id,Ball_Id,Team_Batting_Id,Team_Bowling_Id,Striker_Id,Striker_Batting_Position,Non_Striker_Id,Bowler_Id,Batsman_Scored,Extra_Type,Extra_Runs,Player_dissimal_Id,Dissimal_Type,Fielder_Id
335987,1,1,1,1,2,1,1,2,14,0,legbyes,1, , , 
335987,1,1,2,1,2,2,2,1,14,0, , , , , 
335987,1,1,3,1,2,2,2,1,14,0,wides,1, , , 
335987,1,1,4,1,2,2,2,1,14,0, , , , , 
335987,1,1,5,1,2,2,2,1,14,0, , , , , 
335987,1,1,6,1,2,2,2,1,14,0, , , , , 
335987,1,1,7,1,2,2,2,1,14,0,legbyes,1, , , 
335987,1,2,1,1,2,2,2,1,15,0, , , , , 
335987,1,2,2,1,2,2,2,1,15,4, , , , , 
335987,1,2,3,1,2,2,2,1,15,4, , , , , 
335987,1,2,4,1,2,2,2,1,15,6, , , , , 
335987,1,2,5,1,2,2,2,1,15,4, , , , , 
335987,1,2,6,1,2,2,2,1,15,0, , , , , 
335987,1,3,1,1,2,1,1,2,14,0, , , , , 
335987,1,3,2,1,2,1,1,2,14,0, , , , , 
335987,1,3,3,1,2,1,1,2,14,0,legbyes,1, , , 
335987,1,3,4,1,2,2,2,1,14,4, , , , , 
335987,1,3,5,1,2,2,2,1,14,1, , , , , 
335987,1,3,6,1,2,1,1,2,14,0, , , , , 
335987,1,4,1,1,2,2,2,1,13,0,wides,5, , , 
335987,1,4,2,1,2,2,2,1,13,6, , , , , 
335987,1,4,3,1,2,2,2,1,13,0,legbyes,1, , , 
335987,1,4,4,1,2,1,1,2,13,4, , , , , 
335987,1,4,5,1,2,1,1,2,13,0, , , , , 
335987,1,4,6,1,2,1,1,2,13,1, , , , , 
335987,1,4,7,1,2,2,2,1,13,6, , , , , 
335987,1,5,1,1,2,1,1,2,14,4, , , , , 
335987,1,5,2,1,2,1,1,2,14,1, , , , , 
335987,1,5,3,1,2,2,2,1,14,4, , , , , 
335987,1,5,4,1,2,2,2,1,14,0, , , , , 
335987,1,5,5,1,2,2,2,1,14,1, , , , , 
335987,1,5,6,1,2,1,1,2,14,0, , , , , 
335987,1,6,1,1,2,2,2,1,15,1, , , , , 
335987,1,6,2,1,2,1,1,2,15,0, , ,1,caught,9
335987,1,6,3,1,2,3,3,2,15,0, , , , , 
335987,1,6,4,1,2,3,3,2,15,0, , , , , 
335987,1,6,5,1,2,3,3,2,15,0, , , , , 
335987,1,6,6,1,2,3,3,2,15,0, , , , , 
335987,1,7,1,1,2,2,2,3,13,1, , , , , 
335987,1,7,2,1,2,3,3,2,13,1, , , , , 
335987,1,7,3,1,2,2,2,3,13,1, , , , , 
335987,1,7,4,1,2,3,3,2,13,2, , , , , 
335987,1,7,5,1,2,3,3,2,13,1, , , , , 
335987,1,7,6,1,2,2,2,3,13,1, , , , , 
335987,1,8,1,1,2,2,2,3,15,0, , , , , 
335987,1,8,2,1,2,2,2,3,15,1, , , , , 
335987,1,8,3,1,2,3,3,2,15,1, , , , , 
335987,1,8,4,1,2,2,2,3,15,1, , , , , 
335987,1,8,5,1,2,3,3,2,15,1, , , , , 
335987,1,8,6,1,2,2,2,3,15,1, , , , , 
335987,1,9,1,1,2,2,2,3,9,0, , , , , 
335987,1,9,2,1,2,2,2,3,9,0, , , , , 
335987,1,9,3,1,2,2,2,3,9,0, , , , , 
335987,1,9,4,1,2,2,2,3,9,1, , , , , 
335987,1,9,5,1,2,3,3,2,9,1, , , , , 
335987,1,9,6,1,2,2,2,3,9,2, , , , , 
335987,1,10,1,1,2,3,3,2,16,1, , , , , 
335987,1,10,2,1,2,2,2,3,16,1, , , , , 
335987,1,10,3,1,2,3,3,2,16,1, , , , , 
335987,1,10,4,1,2,2,2,3,16,0, , , , , 
335987,1,10,5,1,2,2,2,3,16,6, , , , , 
335987,1,10,6,1,2,2,2,3,16,1, , , , , 
335987,1,11,1,1,2,2,2,3,9,1, , , , , 
335987,1,11,2,1,2,3,3,2,9,4, , , , , 
335987,1,11,3,1,2,3,3,2,9,0, , , , , 
335987,1,11,4,1,2,3,3,2,9,6, , , , , 
335987,1,11,5,1,2,3,3,2,9,0, , , , , 
335987,1,11,6,1,2,3,3,2,9,0,byes,4, , , 
335987,1,12,1,1,2,2,2,3,16,0, , , , , 
335987,1,12,2,1,2,2,2,3,16,6, , , , , 
335987,1,12,3,1,2,2,2,3,16,2, , , , , 
335987,1,12,4,1,2,2,2,3,16,1, , , , , 
335987,1,12,5,1,2,3,3,2,16,0, , , , , 
335987,1,12,6,1,2,3,3,2,16,1, , , , , 
335987,1,13,1,1,2,3,3,2,9,0, , ,3,caught,14
335987,1,13,2,1,2,2,2,4,9,4, , , , , 
335987,1,13,3,1,2,2,2,4,9,0, , , , , 
335987,1,13,4,1,2,2,2,4,9,2, , , , , 
335987,1,13,5,1,2,2,2,4,9,0,wides,1, , , 
335987,1,13,6,1,2,2,2,4,9,4, , , , , 
335987,1,13,7,1,2,2,2,4,9,1, , , , , 
335987,1,14,1,1,2,2,2,4,16,1, , , , , 
335987,1,14,2,1,2,4,4,2,16,0, , , , , 
335987,1,14,3,1,2,4,4,2,16,1, , , , , 
335987,1,14,4,1,2,2,2,4,16,1, , , , , 
335987,1,14,5,1,2,4,4,2,16,1, , , , , 
335987,1,14,6,1,2,2,2,4,16,2, , , , , 
335987,1,15,1,1,2,4,4,2,10,4, , , , , 
335987,1,15,2,1,2,4,4,2,10,1, , , , , 
335987,1,15,3,1,2,2,2,4,10,6, , , , , 
335987,1,15,4,1,2,2,2,4,10,4, , , , , 
335987,1,15,5,1,2,2,2,4,10,0,wides,2, , , 
335987,1,15,6,1,2,4,4,2,10,1, , , , , 
335987,1,15,7,1,2,2,2,4,10,6, , , , , 
335987,1,16,1,1,2,4,4,2,13,0, , , , , 
335987,1,16,2,1,2,4,4,2,13,1, , , , , 
335987,1,16,3,1,2,2,2,4,13,2, , , , , 
335987,1,16,4,1,2,2,2,4,13,0, , , , , 
335987,1,16,5,1,2,2,2,4,13,1, , , , , 
335987,1,16,6,1,2,4,4,2,13,0, , , , , 
335987,1,17,1,1,2,2,2,4,15,1, , , , , 
335987,1,17,2,1,2,4,4,2,15,2, , , , , 
335987,1,17,3,1,2,4,4,2,15,1, , , , , 
335987,1,17,4,1,2,2,2,4,15,6, , , , , 
335987,1,17,5,1,2,2,2,4,15,2, , , , , 
335987,1,17,6,1,2,2,2,4,15,2, , , , , 
335987,1,18,1,1,2,4,4,2,13,0, , ,4,caught,10
335987,1,18,2,1,2,2,2,5,13,1, , , , , 
335987,1,18,3,1,2,5,5,2,13,0, , , , , 
335987,1,18,4,1,2,5,5,2,13,1, , , , , 
335987,1,18,5,1,2,2,2,5,13,4, , , , , 
335987,1,18,6,1,2,2,2,5,13,1, , , , , 
335987,1,19,1,1,2,2,2,5,9,6, , , , , 
335987,1,19,2,1,2,2,2,5,9,0, , , , , 
335987,1,19,3,1,2,2,2,5,9,6, , , , , 
335987,1,19,4,1,2,2,2,5,9,4, , , , , 
335987,1,19,5,1,2,2,2,5,9,1, , , , , 
335987,1,19,6,1,2,5,5,2,9,4, , , , , 
335987,1,20,1,1,2,2,2,5,14,6, , , , , 
335987,1,20,2,1,2,2,2,5,14,6, , , , , 
335987,1,20,3,1,2,2,2,5,14,2, , , , , 
335987,1,20,4,1,2,2,2,5,14,0, , , , , 
335987,1,20,5,1,2,2,2,5,14,2, , , , , 
335987,1,20,6,1,2,2,2,5,14,6, , , , , 
335987,2,1,1,2,1,6,1,7,106,1, , , , , 
335987,2,1,2,2,1,7,2,6,106,0,wides,1, , , 
335987,2,1,3,2,1,7,2,6,106,0, , , , , 
335987,2,1,4,2,1,7,2,6,106,1, , , , , 
335987,2,1,5,2,1,6,1,7,106,1, , , , , 
335987,2,1,6,2,1,7,2,6,106,0, , , , , 
335987,2,1,7,2,1,7,2,6,106,0, , , , , 
335987,2,2,1,2,1,6,1,7,84,0, , ,6,bowled, 
335987,2,2,2,2,1,8,3,7,84,0, , , , , 
335987,2,2,3,2,1,8,3,7,84,0,legbyes,4, , , 
335987,2,2,4,2,1,8,3,7,84,1, , , , , 
335987,2,2,5,2,1,7,2,8,84,0, , , , , 
335987,2,2,6,2,1,7,2,8,84,0, , , , , 
335987,2,3,1,2,1,8,3,7,106,0, , , , , 
335987,2,3,2,2,1,8,3,7,106,0, , ,8,bowled, 
335987,2,3,3,2,1,9,4,7,106,1, , , , , 
335987,2,3,4,2,1,7,2,9,106,0, , , , , 
335987,2,3,5,2,1,7,2,9,106,0,wides,1, , , 
335987,2,3,6,2,1,7,2,9,106,0, , , , , 
335987,2,3,7,2,1,7,2,9,106,1, , , , , 
335987,2,4,1,2,1,7,2,9,84,2, , , , , 
335987,2,4,2,2,1,7,2,9,84,1, , , , , 
335987,2,4,3,2,1,9,4,7,84,0, , , , , 
335987,2,4,4,2,1,9,4,7,84,0,legbyes,1, , , 
335987,2,4,5,2,1,7,2,9,84,0, , , , , 
335987,2,4,6,2,1,7,2,9,84,0, , , , , 
335987,2,5,1,2,1,9,4,7,82,1, , , , , 
335987,2,5,2,2,1,7,2,9,82,1, , , , , 
335987,2,5,3,2,1,9,4,7,82,0, , , , , 
335987,2,5,4,2,1,9,4,7,82,6, , , , , 
335987,2,5,5,2,1,9,4,7,82,0, , ,9,caught,83
335987,2,5,6,2,1,10,5,7,82,0, , , , , 
335987,2,6,1,2,1,7,2,10,106,0, , , , , 
335987,2,6,2,2,1,7,2,10,106,0, , ,7,caught,3
335987,2,6,3,2,1,11,6,10,106,0, , , , , 
335987,2,6,4,2,1,11,6,10,106,1, , , , , 
335987,2,6,5,2,1,10,5,11,106,1, , , , , 
335987,2,6,6,2,1,11,6,10,106,0, , , , , 
335987,2,7,1,2,1,10,5,11,82,0, , , , , 
335987,2,7,2,2,1,10,5,11,82,0, , , , , 
335987,2,7,3,2,1,10,5,11,82,1, , , , , 
335987,2,7,4,2,1,11,6,10,82,0,wides,1, , , 
335987,2,7,5,2,1,11,6,10,82,0,wides,1, , , 
335987,2,7,6,2,1,11,6,10,82,0, , , , , 
335987,2,7,7,2,1,11,6,10,82,0, , , , , 
335987,2,7,8,2,1,11,6,10,82,4, , , , , 
335987,2,8,1,2,1,10,5,11,1,1, , , , , 
335987,2,8,2,2,1,11,6,10,1,0,legbyes,1, , , 
335987,2,8,3,2,1,10,5,11,1,1, , , , , 
335987,2,8,4,2,1,11,6,10,1,2, , , , , 
335987,2,8,5,2,1,11,6,10,1,0, , ,11,caught,83
335987,2,8,6,2,1,10,5,12,1,0, , , , , 
335987,2,9,1,2,1,12,7,10,82,0, , , , , 
335987,2,9,2,2,1,12,7,10,82,0, , ,12,caught,3
335987,2,9,3,2,1,13,8,10,82,0, , , , , 
335987,2,9,4,2,1,13,8,10,82,0,wides,1, , , 
335987,2,9,5,2,1,13,8,10,82,0,wides,1, , , 
335987,2,9,6,2,1,13,8,10,82,1, , , , , 
335987,2,9,7,2,1,10,5,13,82,2, , , , , 
335987,2,9,8,2,1,10,5,13,82,0, , ,10,caught,62
335987,2,10,1,2,1,13,8,14,1,1, , , , , 
335987,2,10,2,2,1,14,9,13,1,0, , , , , 
335987,2,10,3,2,1,14,9,13,1,0, , , , , 
335987,2,10,4,2,1,14,9,13,1,0,wides,1, , , 
335987,2,10,5,2,1,14,9,13,1,0,legbyes,1, , , 
335987,2,10,6,2,1,13,8,14,1,4, , , , , 
335987,2,10,7,2,1,13,8,14,1,1, , , , , 
335987,2,11,1,2,1,13,8,14,82,0, , , , , 
335987,2,11,2,2,1,13,8,14,82,0, , , , , 
335987,2,11,3,2,1,13,8,14,82,0, , , , , 
335987,2,11,4,2,1,13,8,14,82,1, , , , , 
335987,2,11,5,2,1,14,9,13,82,4, , , , , 
335987,2,11,6,2,1,14,9,13,82,0, , , , , 
335987,2,12,1,2,1,13,8,14,1,1, , ,13,run out,82
335987,2,12,2,2,1,15,10,14,1,0, , , , , 
335987,2,12,3,2,1,15,10,14,1,0, , , , , 
335987,2,12,4,2,1,15,10,14,1,1, , , , , 
335987,2,12,5,2,1,14,9,15,1,0, , , , , 
335987,2,12,6,2,1,14,9,15,1,1, , , , , 
335987,2,13,1,2,1,14,9,15,63,6, , , , , 
335987,2,13,2,2,1,14,9,15,63,0,wides,2, , , 
335987,2,13,3,2,1,15,10,14,63,1, , , , , 
335987,2,13,4,2,1,14,9,15,63,1, , , , , 
335987,2,13,5,2,1,15,10,14,63,0, , , , , 
335987,2,13,6,2,1,15,10,14,63,0, , , , , 
335987,2,13,7,2,1,15,10,14,63,1, , , , , 
335987,2,14,1,2,1,15,10,14,1,0, , ,15,bowled, 
335987,2,14,2,2,1,16,11,14,1,1, , , , , 
335987,2,14,3,2,1,14,9,16,1,0, , , , , 
335987,2,14,4,2,1,14,9,16,1,0, , , , , 
335987,2,14,5,2,1,14,9,16,1,0, , , , , 
335987,2,14,6,2,1,14,9,16,1,6, , , , , 
335987,2,15,1,2,1,16,11,14,84,0,wides,1, , , 
335987,2,15,2,2,1,16,11,14,84,0, , , , , 
335987,2,15,3,2,1,16,11,14,84,0, , , , , 
335987,2,15,4,2,1,16,11,14,84,1, , , , , 
335987,2,15,5,2,1,14,9,16,84,0,legbyes,1, , , 
335987,2,15,6,2,1,16,11,14,84,1, , , , , 
335987,2,15,7,2,1,14,9,16,84,0, , , , , 
335987,2,16,1,2,1,16,11,14,63,0,wides,1, , , 
335987,2,16,2,2,1,16,11,14,63,0, , ,16,caught,2
335988,1,1,1,3,4,17,1,18,66,0, , , , , 
335988,1,1,2,3,4,17,1,18,66,0, , , , , 
335988,1,1,3,3,4,17,1,18,66,1, , , , , 
335988,1,1,4,3,4,18,2,17,66,0, , , , , 
335988,1,1,5,3,4,18,2,17,66,4, , , , , 
335988,1,1,6,3,4,18,2,17,66,0, , , , , 
335988,1,2,1,3,4,17,1,18,77,4, , , , , 
335988,1,2,2,3,4,17,1,18,77,4, , , , , 
335988,1,2,3,3,4,17,1,18,77,4, , , , , 
335988,1,2,4,3,4,17,1,18,77,2, , , , , 
335988,1,2,5,3,4,17,1,18,77,0,wides,1, , , 
335988,1,2,6,3,4,17,1,18,77,0, , , , , 
335988,1,2,7,3,4,17,1,18,77,0, , , , , 
335988,1,3,1,3,4,18,2,17,66,0, , , , , 
335988,1,3,2,3,4,18,2,17,66,4,noballs,1, , , 
335988,1,3,3,3,4,18,2,17,66,0, , , , , 
335988,1,3,4,3,4,18,2,17,66,1, , , , , 
335988,1,3,5,3,4,17,1,18,66,0, , ,17,caught,26
335988,1,3,6,3,4,19,3,18,66,1, , , , , 
335988,1,3,7,3,4,18,2,19,66,0, , , , , 
335988,1,4,1,3,4,19,3,18,77,0, , , , , 
335988,1,4,2,3,4,19,3,18,77,0, , , , , 
335988,1,4,3,3,4,19,3,18,77,1, , , , , 
335988,1,4,4,3,4,18,2,19,77,1, , , , , 
335988,1,4,5,3,4,19,3,18,77,0, , , , , 
335988,1,4,6,3,4,19,3,18,77,4, , , , , 
335988,1,5,1,3,4,18,2,19,66,0, , , , , 
335988,1,5,2,3,4,18,2,19,66,0,legbyes,1, , , 
335988,1,5,3,3,4,19,3,18,66,4, , , , , 
335988,1,5,4,3,4,19,3,18,66,4, , , , , 
335988,1,5,5,3,4,19,3,18,66,0, , , , , 
335988,1,5,6,3,4,19,3,18,66,0, , , , , 
335988,1,6,1,3,4,18,2,19,25,4, , , , , 
335988,1,6,2,3,4,18,2,19,25,6, , , , , 
335988,1,6,3,3,4,18,2,19,25,0, , , , , 
335988,1,6,4,3,4,18,2,19,25,1, , , , , 
335988,1,6,5,3,4,19,3,18,25,0, , , , , 
335988,1,6,6,3,4,19,3,18,25,0, , , , , 
335988,1,7,1,3,4,18,2,19,29,4, , , , , 
335988,1,7,2,3,4,18,2,19,29,0, , ,18,bowled, 
335988,1,7,3,3,4,20,4,19,29,1, , , , , 
335988,1,7,4,3,4,19,3,20,29,2, , , , , 
335988,1,7,5,3,4,19,3,20,29,1, , , , , 
335988,1,7,6,3,4,20,4,19,29,1, , , , , 
335988,1,8,1,3,4,20,4,19,25,0, , ,20,lbw, 
335988,1,8,2,3,4,21,5,19,25,1, , , , , 
335988,1,8,3,3,4,19,3,21,25,0, , , , , 
335988,1,8,4,3,4,19,3,21,25,1, , , , , 
335988,1,8,5,3,4,21,5,19,25,6, , , , , 
335988,1,8,6,3,4,21,5,19,25,0, , , , , 
335988,1,9,1,3,4,19,3,21,29,1, , , , , 
335988,1,9,2,3,4,21,5,19,29,4, , , , , 
335988,1,9,3,3,4,21,5,19,29,1, , , , , 
335988,1,9,4,3,4,19,3,21,29,0, , , , , 
335988,1,9,5,3,4,19,3,21,29,6, , , , , 
335988,1,9,6,3,4,19,3,21,29,1, , , , , 
335988,1,10,1,3,4,19,3,21,24,2, , , , , 
335988,1,10,2,3,4,19,3,21,24,1, , , , , 
335988,1,10,3,3,4,21,5,19,24,1, , , , , 
335988,1,10,4,3,4,19,3,21,24,0, , , , , 
335988,1,10,5,3,4,19,3,21,24,0, , , , , 
335988,1,10,6,3,4,19,3,21,24,1, , , , , 
335988,1,11,1,3,4,19,3,21,67,6, , , , , 
335988,1,11,2,3,4,19,3,21,67,1, , , , , 
335988,1,11,3,3,4,21,5,19,67,2, , , , , 
335988,1,11,4,3,4,21,5,19,67,0, , , , , 
335988,1,11,5,3,4,21,5,19,67,6, , , , , 
335988,1,11,6,3,4,21,5,19,67,4, , , , , 
335988,1,12,1,3,4,19,3,21,24,6, , , , , 
335988,1,12,2,3,4,19,3,21,24,4, , , , , 
335988,1,12,3,3,4,19,3,21,24,1, , , , , 
335988,1,12,4,3,4,21,5,19,24,6, , , , , 
335988,1,12,5,3,4,21,5,19,24,1, , , , , 
335988,1,12,6,3,4,19,3,21,24,2, , , , , 
335988,1,13,1,3,4,21,5,19,68,0,wides,1, , , 
335988,1,13,2,3,4,21,5,19,68,0, , ,21,caught,29
335988,1,13,3,3,4,19,3,22,68,1, , , , , 
335988,1,13,4,3,4,22,6,19,68,0,wides,1, , , 
335988,1,13,5,3,4,22,6,19,68,0, , , , , 
335988,1,13,6,3,4,22,6,19,68,1, , , , , 
335988,1,13,7,3,4,19,3,22,68,1, , , , , 
335988,1,13,8,3,4,22,6,19,68,1, , , , , 
335988,1,14,1,3,4,22,6,19,25,1, , , , , 
335988,1,14,2,3,4,19,3,22,25,0, , , , , 
335988,1,14,3,3,4,19,3,22,25,1, , , , , 
335988,1,14,4,3,4,22,6,19,25,1, , , , , 
335988,1,14,5,3,4,19,3,22,25,6, , , , , 
335988,1,14,6,3,4,19,3,22,25,0,legbyes,1, , , 
335988,1,15,1,3,4,19,3,22,68,4, , , , , 
335988,1,15,2,3,4,19,3,22,68,1, , , , , 
335988,1,15,3,3,4,22,6,19,68,2, , , , , 
335988,1,15,4,3,4,22,6,19,68,1, , , , , 
335988,1,15,5,3,4,19,3,22,68,4, , , , , 
335988,1,15,6,3,4,19,3,22,68,6, , , , , 
335988,1,16,1,3,4,22,6,19,29,6, , , , , 
335988,1,16,2,3,4,22,6,19,29,0, , , , , 
335988,1,16,3,3,4,22,6,19,29,0, , ,22,bowled, 
335988,1,16,4,3,4,23,7,19,29,0, , , , , 
335988,1,16,5,3,4,23,7,19,29,1, , , , , 
335988,1,16,6,3,4,19,3,23,29,1, , , , , 
335988,1,17,1,3,4,19,3,23,77,1, , , , , 
335988,1,17,2,3,4,23,7,19,77,1, , , , , 
335988,1,17,3,3,4,19,3,23,77,6, , , , , 
335988,1,17,4,3,4,19,3,23,77,4, , , , , 
335988,1,17,5,3,4,19,3,23,77,1, , , , , 
335988,1,17,6,3,4,23,7,19,77,1, , , , , 
335988,1,18,1,3,4,23,7,19,29,0, , , , , 
335988,1,18,2,3,4,23,7,19,29,4, , , , , 
335988,1,18,3,3,4,23,7,19,29,1, , , , , 
335988,1,18,4,3,4,19,3,23,29,2, , , , , 
335988,1,18,5,3,4,19,3,23,29,6, , , , , 
335988,1,18,6,3,4,19,3,23,29,4, , , , , 
335988,1,19,1,3,4,23,7,19,66,4, , , , , 
335988,1,19,2,3,4,23,7,19,66,1, , , , , 
335988,1,19,3,3,4,19,3,23,66,1, , , , , 
335988,1,19,4,3,4,23,7,19,66,1, , , , , 
335988,1,19,5,3,4,19,3,23,66,6, , , , , 
335988,1,19,6,3,4,19,3,23,66,2, , , , , 
335988,1,20,1,3,4,23,7,19,25,6, , , , , 
335988,1,20,2,3,4,23,7,19,25,6, , , , , 
335988,1,20,3,3,4,23,7,19,25,4, , , , , 
335988,1,20,4,3,4,23,7,19,25,1, , , , , 
335988,1,20,5,3,4,19,3,23,25,6, , , , , 
335988,1,20,6,3,4,19,3,23,25,2, , , , , 
335988,2,1,1,4,3,24,1,25,22,4, , , , , 
335988,2,1,2,4,3,24,1,25,22,0, , , , , 
335988,2,1,3,4,3,24,1,25,22,0, , , , , 
335988,2,1,4,4,3,24,1,25,22,1, , , , , 
335988,2,1,5,4,3,25,2,24,22,0, , , , , 
335988,2,1,6,4,3,25,2,24,22,4, , , , , 
335988,2,2,1,4,3,24,1,25,120,1, , , , , 
335988,2,2,2,4,3,25,2,24,120,0, , , , , 
335988,2,2,3,4,3,25,2,24,120,1, , , , , 
335988,2,2,4,4,3,24,1,25,120,0, , , , , 
335988,2,2,5,4,3,24,1,25,120,4, , , , , 
335988,2,2,6,4,3,24,1,25,120,1, , , , , 
335988,2,3,1,4,3,24,1,25,22,1, , , , , 
335988,2,3,2,4,3,25,2,24,22,4, , , , , 
335988,2,3,3,4,3,25,2,24,22,0, , , , , 
335988,2,3,4,4,3,25,2,24,22,4, , , , , 
335988,2,3,5,4,3,25,2,24,22,1, , , , , 
335988,2,3,6,4,3,24,1,25,22,1, , , , , 
335988,2,4,1,4,3,24,1,25,120,0, , , , , 
335988,2,4,2,4,3,24,1,25,120,0, , , , , 
335988,2,4,3,4,3,24,1,25,120,1, , , , , 
335988,2,4,4,4,3,25,2,24,120,1, , , , , 
335988,2,4,5,4,3,24,1,25,120,2, , , , , 
335988,2,4,6,4,3,24,1,25,120,6, , , , , 
335988,2,5,1,4,3,25,2,24,22,0, , , , , 
335988,2,5,2,4,3,25,2,24,22,0, , , , , 
335988,2,5,3,4,3,25,2,24,22,1, , , , , 
335988,2,5,4,4,3,24,1,25,22,1, , , , , 
335988,2,5,5,4,3,25,2,24,22,4, , , , , 
335988,2,5,6,4,3,25,2,24,22,4, , , , , 
335988,2,6,1,4,3,24,1,25,120,1, , , , , 
335988,2,6,2,4,3,25,2,24,120,6, , , , , 
335988,2,6,3,4,3,25,2,24,120,1, , , , , 
335988,2,6,4,4,3,24,1,25,120,0,wides,1, , , 
335988,2,6,5,4,3,24,1,25,120,0, , , , , 
335988,2,6,6,4,3,24,1,25,120,0, , ,24,caught,17
335988,2,6,7,4,3,25,2,26,120,0,wides,1, , , 
335988,2,6,8,4,3,25,2,26,120,6, , , , , 
335988,2,7,1,4,3,26,3,25,121,1, , , , , 
335988,2,7,2,4,3,25,2,26,121,1, , , , , 
335988,2,7,3,4,3,26,3,25,121,1, , , , , 
335988,2,7,4,4,3,25,2,26,121,1, , , , , 
335988,2,7,5,4,3,26,3,25,121,0,legbyes,1, , , 
335988,2,7,6,4,3,25,2,26,121,1, , , , , 
335988,2,8,1,4,3,25,2,26,435,4, , , , , 
335988,2,8,2,4,3,25,2,26,435,4, , , , , 
335988,2,8,3,4,3,25,2,26,435,1, , , , , 
335988,2,8,4,4,3,26,3,25,435,1, , , , , 
335988,2,8,5,4,3,25,2,26,435,4, , , , , 
335988,2,8,6,4,3,25,2,26,435,1, , , , , 
335988,2,9,1,4,3,25,2,26,119,4, , , , , 
335988,2,9,2,4,3,25,2,26,119,4, , , , , 
335988,2,9,3,4,3,25,2,26,119,1, , , , , 
335988,2,9,4,4,3,26,3,25,119,1, , , , , 
335988,2,9,5,4,3,25,2,26,119,1, , , , , 
335988,2,9,6,4,3,26,3,25,119,0,wides,1, , , 
335988,2,9,7,4,3,26,3,25,119,1, , , , , 
335988,2,10,1,4,3,26,3,25,121,1, , , , , 
335988,2,10,2,4,3,25,2,26,121,6, , , , , 
335988,2,10,3,4,3,25,2,26,121,0, , , , , 
335988,2,10,4,4,3,25,2,26,121,1, , , , , 
335988,2,10,5,4,3,26,3,25,121,4, , , , , 
335988,2,10,6,4,3,26,3,25,121,1, , , , , 
335988,2,11,1,4,3,26,3,25,435,1, , , , , 
335988,2,11,2,4,3,25,2,26,435,0, , ,25,caught,119
335988,2,11,3,4,3,26,3,27,435,1, , , , , 
335988,2,11,4,4,3,27,4,26,435,1, , , , , 
335988,2,11,5,4,3,26,3,27,435,1, , , , , 
335988,2,11,6,4,3,27,4,26,435,1, , , , , 
335988,2,12,1,4,3,27,4,26,119,1, , , , , 
335988,2,12,2,4,3,26,3,27,119,6, , , , , 
335988,2,12,3,4,3,26,3,27,119,4, , , , , 
335988,2,12,4,4,3,26,3,27,119,0, , , , , 
335988,2,12,5,4,3,26,3,27,119,0, , , , , 
335988,2,12,6,4,3,26,3,27,119,1, , , , , 
335988,2,13,1,4,3,26,3,27,435,0,legbyes,1, , , 
335988,2,13,2,4,3,27,4,26,435,6, , , , , 
335988,2,13,3,4,3,27,4,26,435,1, , , , , 
335988,2,13,4,4,3,26,3,27,435,0,legbyes,1, , , 
335988,2,13,5,4,3,27,4,26,435,4, , , , , 
335988,2,13,6,4,3,27,4,26,435,1, , , , , 
335988,2,14,1,4,3,27,4,26,121,1, , , , , 
335988,2,14,2,4,3,26,3,27,121,1, , , , , 
335988,2,14,3,4,3,27,4,26,121,1, , , , , 
335988,2,14,4,4,3,26,3,27,121,0,wides,2, , , 
335988,2,14,5,4,3,27,4,26,121,6, , , , , 
335988,2,14,6,4,3,27,4,26,121,0, , , , , 
335988,2,14,7,4,3,27,4,26,121,0, , , , , 
335988,2,15,1,4,3,26,3,27,119,1, , , , , 
335988,2,15,2,4,3,27,4,26,119,0, , ,27,caught,435
335988,2,15,3,4,3,26,3,28,119,4, , , , , 
335988,2,15,4,4,3,26,3,28,119,1, , , , , 
335988,2,15,5,4,3,28,5,26,119,1, , , , , 
335988,2,15,6,4,3,26,3,28,119,6, , , , , 
335988,2,16,1,4,3,28,5,26,435,2, , , , , 
335988,2,16,2,4,3,28,5,26,435,0,byes,1, , , 
335988,2,16,3,4,3,26,3,28,435,4, , , , , 
335988,2,16,4,4,3,26,3,28,435,1, , , , , 
335988,2,16,5,4,3,28,5,26,435,1, , , , , 
335988,2,16,6,4,3,26,3,28,435,2, , , , , 
335988,2,17,1,4,3,28,5,26,120,0,legbyes,1, , , 
335988,2,17,2,4,3,26,3,28,120,1, , , , , 
335988,2,17,3,4,3,28,5,26,120,1, , , , , 
335988,2,17,4,4,3,26,3,28,120,4, , , , , 
335988,2,17,5,4,3,26,3,28,120,1, , , , , 
335988,2,17,6,4,3,28,5,26,120,2, , , , , 
335988,2,18,1,4,3,26,3,28,121,1, , , , , 
335988,2,18,2,4,3,28,5,26,121,1, , , , , 
335988,2,18,3,4,3,26,3,28,121,2, , , , , 
335988,2,18,4,4,3,26,3,28,121,0, , ,26,caught,119
335988,2,18,5,4,3,28,5,29,121,0,byes,1, , , 
335988,2,18,6,4,3,29,6,28,121,0, , , , , 
335988,2,19,1,4,3,28,5,29,22,1, , , , , 
335988,2,19,2,4,3,29,6,28,22,1, , , , , 
335988,2,19,3,4,3,28,5,29,22,1, , , , , 
335988,2,19,4,4,3,29,6,28,22,1, , , , , 
335988,2,19,5,4,3,28,5,29,22,2, , , , , 
335988,2,19,6,4,3,28,5,29,22,1, , , , , 
335988,2,20,1,4,3,28,5,29,119,1, , , , , 
335988,2,20,2,4,3,29,6,28,119,1, , , , , 
